Timestamp, Temperature(C), Humidity(%),Pressure(hPa)
2024-07-19 22:25:37,21.86,62.35,1006.52
2024-07-19 22:25:39,21.86,62.35,1006.52
2024-07-19 22:25:41,21.85,62.28,1006.51
2024-07-19 22:25:43,21.86,62.42,1006.55
2024-07-19 22:25:45,21.85,62.43,1006.52
2024-07-19 22:25:48,21.85,62.25,1006.53
2024-07-19 22:25:50,21.85,62.44,1006.55
2024-07-19 22:25:52,21.86,62.31,1006.51
2024-07-19 22:25:54,21.86,62.43,1006.52
2024-07-19 22:25:56,21.86,62.36,1006.56
2024-07-19 22:25:58,21.86,62.37,1006.55
2024-07-19 22:26:00,21.86,62.31,1006.53
2024-07-19 22:26:02,21.85,62.35,1006.53
2024-07-19 22:26:05,21.87,62.42,1006.49
2024-07-19 22:26:07,21.85,62.32,1006.53
2024-07-19 22:26:09,21.87,62.38,1006.50
2024-07-19 22:26:11,21.86,62.33,1006.52
2024-07-19 22:26:13,21.86,62.33,1006.51
2024-07-19 22:26:15,21.86,62.50,1006.50
2024-07-19 22:26:17,21.86,62.40,1006.52
2024-07-19 22:26:19,21.86,62.17,1006.54
2024-07-19 22:26:22,21.85,62.17,1006.54
2024-07-19 22:26:24,21.86,62.15,1006.52
2024-07-19 22:26:26,21.85,62.07,1006.54
2024-07-19 22:26:28,21.86,62.04,1006.53
2024-07-19 22:26:30,21.86,62.15,1006.53
2024-07-19 22:26:32,21.86,62.19,1006.52
2024-07-19 22:26:34,21.86,62.26,1006.56
2024-07-19 22:26:37,21.86,62.28,1006.53
2024-07-19 22:26:39,21.87,62.21,1006.53
2024-07-19 22:26:41,21.86,62.12,1006.53
2024-07-19 22:26:43,21.86,62.40,1006.54
2024-07-19 22:26:45,21.86,62.24,1006.52
2024-07-19 22:26:47,21.86,62.34,1006.51
2024-07-19 22:26:49,21.87,62.44,1006.53
2024-07-19 22:26:51,21.86,62.43,1006.53
2024-07-19 22:26:54,21.86,62.42,1006.50
2024-07-19 22:26:56,21.86,62.28,1006.51
2024-07-19 22:26:58,21.86,62.28,1006.47
2024-07-19 22:27:00,21.86,62.50,1006.52
2024-07-19 22:27:02,21.86,62.36,1006.52
2024-07-19 22:27:04,21.86,62.42,1006.50
2024-07-19 22:27:06,21.86,62.42,1006.49
2024-07-19 22:27:09,21.86,62.42,1006.48
2024-07-19 22:27:11,21.86,62.37,1006.49
2024-07-19 22:27:13,21.86,62.33,1006.52
2024-07-19 22:27:15,21.85,62.39,1006.50
2024-07-19 22:27:17,21.87,62.36,1006.53
2024-07-19 22:27:19,21.86,62.36,1006.49
2024-07-19 22:27:21,21.86,62.27,1006.49
2024-07-19 22:27:23,21.85,62.34,1006.55
2024-07-19 22:27:26,21.85,62.32,1006.53
2024-07-19 22:27:28,21.86,62.25,1006.48
2024-07-19 22:27:30,21.85,62.31,1006.48
2024-07-19 22:27:32,21.85,62.39,1006.50
2024-07-19 22:27:34,21.85,62.14,1006.49
2024-07-19 22:27:36,21.85,62.39,1006.49
2024-07-19 22:27:38,21.84,62.35,1006.51
2024-07-19 22:27:41,21.85,62.51,1006.51
2024-07-19 22:27:43,21.86,62.27,1006.48
2024-07-19 22:27:45,21.84,62.48,1006.50
2024-07-19 22:27:47,21.85,62.54,1006.52
2024-07-19 22:27:49,21.86,62.39,1006.50
2024-07-19 22:27:51,21.86,62.40,1006.48
2024-07-19 22:27:53,21.86,62.45,1006.53
2024-07-19 22:27:55,21.86,62.46,1006.53
2024-07-19 22:27:58,21.86,62.42,1006.50
2024-07-19 22:28:00,21.87,62.28,1006.51
2024-07-19 22:28:02,21.86,62.40,1006.53
2024-07-19 22:28:04,21.87,62.41,1006.50
2024-07-19 22:28:06,21.86,62.45,1006.54
2024-07-19 22:28:08,21.87,62.48,1006.52
2024-07-19 22:28:10,21.87,62.47,1006.55
2024-07-19 22:28:12,21.86,62.45,1006.53
2024-07-19 22:28:15,21.87,62.48,1006.54
2024-07-19 22:28:17,21.87,62.45,1006.50
2024-07-19 22:28:19,21.86,62.48,1006.54
2024-07-19 22:28:21,21.87,62.40,1006.51
2024-07-19 22:28:23,21.86,62.47,1006.49
2024-07-19 22:28:25,21.87,62.49,1006.52
2024-07-19 22:28:27,21.87,62.56,1006.48
2024-07-19 22:28:30,21.87,62.29,1006.51
2024-07-19 22:28:32,21.87,62.51,1006.51
2024-07-19 22:28:34,21.87,62.39,1006.48
2024-07-19 22:28:36,21.88,62.40,1006.51
2024-07-19 22:28:38,21.88,62.44,1006.50
2024-07-19 22:28:40,21.88,62.46,1006.48
2024-07-19 22:28:42,21.88,62.39,1006.49
2024-07-19 22:28:44,21.88,62.53,1006.46
2024-07-19 22:28:47,21.88,62.52,1006.51
2024-07-19 22:28:49,21.89,62.39,1006.50
2024-07-19 22:28:51,21.88,62.39,1006.51
2024-07-19 22:28:53,21.88,62.47,1006.44
2024-07-19 22:28:55,21.88,62.36,1006.51
2024-07-19 22:28:57,21.89,62.34,1006.47
2024-07-19 22:28:59,21.88,62.37,1006.47
2024-07-19 22:29:02,21.88,62.44,1006.48
2024-07-19 22:29:04,21.88,62.44,1006.49
2024-07-19 22:29:06,21.88,62.50,1006.50
2024-07-19 22:29:08,21.89,62.39,1006.46
2024-07-19 22:29:10,21.88,62.45,1006.47
2024-07-19 22:29:12,21.88,62.37,1006.50
2024-07-19 22:29:14,21.89,62.37,1006.50
2024-07-19 22:29:16,21.88,62.54,1006.47
2024-07-19 22:29:19,21.89,62.39,1006.50
2024-07-19 22:29:21,21.89,62.38,1006.49
2024-07-19 22:29:23,21.89,62.43,1006.53
2024-07-19 22:29:25,21.89,62.37,1006.50
2024-07-19 22:29:27,21.89,62.48,1006.51
2024-07-19 22:29:29,21.88,62.40,1006.53
2024-07-19 22:29:31,21.89,62.35,1006.51
2024-07-19 22:29:34,21.88,62.22,1006.51
2024-07-19 22:29:36,21.88,62.25,1006.49
2024-07-19 22:29:38,21.88,61.90,1006.50
2024-07-19 22:29:40,21.89,61.99,1006.49
2024-07-19 22:29:42,21.89,62.28,1006.49
2024-07-19 22:29:44,21.89,62.45,1006.48
2024-07-19 22:29:46,21.89,62.43,1006.50
2024-07-19 22:29:48,21.89,62.55,1006.47
2024-07-19 22:29:51,21.90,62.35,1006.49
2024-07-19 22:29:53,21.89,62.37,1006.51
2024-07-19 22:29:55,21.89,62.31,1006.50
2024-07-19 22:29:57,21.90,62.21,1006.51
2024-07-19 22:29:59,21.90,62.35,1006.51
2024-07-19 22:30:01,21.89,62.28,1006.49
2024-07-19 22:30:03,21.89,62.44,1006.48
2024-07-19 22:30:05,21.89,62.31,1006.47
2024-07-19 22:30:08,21.89,62.41,1006.46
2024-07-19 22:30:10,21.90,62.38,1006.50
2024-07-19 22:30:12,21.90,62.38,1006.49
2024-07-19 22:30:14,21.90,62.30,1006.47
2024-07-19 22:30:16,21.89,62.37,1006.48
2024-07-19 22:30:18,21.88,62.29,1006.48
2024-07-19 22:30:20,21.90,62.48,1006.49
2024-07-19 22:30:23,21.89,62.38,1006.47
2024-07-19 22:30:25,21.89,62.34,1006.50
2024-07-19 22:30:27,21.89,62.32,1006.50
2024-07-19 22:30:29,21.90,62.34,1006.49
2024-07-19 22:30:31,21.88,62.33,1006.51
2024-07-19 22:30:33,21.90,62.35,1006.48
2024-07-19 22:30:35,21.90,62.39,1006.49
2024-07-19 22:30:37,21.89,62.26,1006.45
2024-07-19 22:30:40,21.90,62.37,1006.47
2024-07-19 22:30:42,21.90,62.26,1006.51
2024-07-19 22:30:44,21.90,62.26,1006.49
2024-07-19 22:30:46,21.89,62.23,1006.45
2024-07-19 22:30:48,21.90,62.33,1006.48
2024-07-19 22:30:50,21.89,62.34,1006.50
2024-07-19 22:30:52,21.90,62.22,1006.47
2024-07-19 22:30:55,21.90,62.35,1006.47
2024-07-19 22:30:57,21.89,62.28,1006.49
2024-07-19 22:30:59,21.90,62.20,1006.52
2024-07-19 22:31:01,21.91,62.30,1006.50
2024-07-19 22:31:03,21.90,62.32,1006.51
2024-07-19 22:31:05,21.90,62.14,1006.47
2024-07-19 22:31:07,21.90,62.48,1006.50
2024-07-19 22:31:09,21.90,62.39,1006.48
2024-07-19 22:31:12,21.90,62.30,1006.49
2024-07-19 22:31:14,21.89,62.30,1006.49
2024-07-19 22:31:16,21.89,62.38,1006.46
2024-07-19 22:31:18,21.90,62.42,1006.46
2024-07-19 22:31:20,21.90,62.17,1006.50
2024-07-19 22:31:22,21.90,62.19,1006.48
2024-07-19 22:31:24,21.90,62.18,1006.47
2024-07-19 22:31:26,21.90,62.25,1006.48
2024-07-19 22:31:29,21.90,62.29,1006.50
2024-07-19 22:31:31,21.90,62.25,1006.46
2024-07-19 22:31:33,21.90,62.06,1006.48
2024-07-19 22:31:35,21.90,62.33,1006.50
2024-07-19 22:31:37,21.90,62.38,1006.50
2024-07-19 22:31:39,21.90,62.34,1006.46
2024-07-19 22:31:41,21.90,62.34,1006.47
2024-07-19 22:31:44,21.90,62.32,1006.49
2024-07-19 22:31:46,21.91,62.36,1006.47
2024-07-19 22:31:48,21.91,62.29,1006.47
2024-07-19 22:31:50,21.90,62.45,1006.46
2024-07-19 22:31:52,21.89,62.36,1006.47
2024-07-19 22:31:54,21.90,62.17,1006.48
2024-07-19 22:31:56,21.90,62.19,1006.49
2024-07-19 22:31:58,21.90,62.09,1006.48
2024-07-19 22:32:01,21.90,62.09,1006.46
2024-07-19 22:32:03,21.90,62.12,1006.48
2024-07-19 22:32:05,21.90,62.36,1006.45
2024-07-19 22:32:07,21.89,62.19,1006.49
2024-07-19 22:32:09,21.90,62.49,1006.49
2024-07-19 22:32:11,21.90,62.35,1006.49
2024-07-19 22:32:13,21.91,62.29,1006.48
2024-07-19 22:32:16,21.90,62.46,1006.47
2024-07-19 22:32:18,21.90,62.27,1006.50
2024-07-19 22:32:20,21.90,62.33,1006.47
2024-07-19 22:32:22,21.90,62.38,1006.49
2024-07-19 22:32:24,21.90,62.12,1006.50
2024-07-19 22:32:26,21.91,62.31,1006.47
2024-07-19 22:32:28,21.89,62.23,1006.48
2024-07-19 22:32:30,21.90,62.16,1006.48
2024-07-19 22:32:33,21.90,62.32,1006.49
2024-07-19 22:32:35,21.90,62.34,1006.46
2024-07-19 22:32:37,21.89,62.38,1006.47
2024-07-19 22:32:39,21.89,62.29,1006.46
2024-07-19 22:32:41,21.89,62.21,1006.45
2024-07-19 22:32:43,21.89,62.14,1006.44
2024-07-19 22:32:45,21.88,62.05,1006.49
2024-07-19 22:32:47,21.89,62.08,1006.46
2024-07-19 22:32:50,21.89,62.19,1006.48
2024-07-19 22:32:52,21.89,62.18,1006.49
2024-07-19 22:32:54,21.90,62.19,1006.48
2024-07-19 22:32:56,21.89,62.11,1006.47
2024-07-19 22:32:58,21.89,62.05,1006.44
2024-07-19 22:33:00,21.88,62.06,1006.46
2024-07-19 22:33:02,21.89,62.08,1006.45
2024-07-19 22:33:05,21.90,62.05,1006.45
2024-07-19 22:33:07,21.89,62.03,1006.48
2024-07-19 22:33:09,21.89,62.04,1006.45
2024-07-19 22:33:11,21.89,62.10,1006.45
2024-07-19 22:33:13,21.89,62.00,1006.48
2024-07-19 22:33:15,21.89,62.03,1006.48
2024-07-19 22:33:17,21.88,62.07,1006.45
2024-07-19 22:33:19,21.89,62.12,1006.44
2024-07-19 22:33:22,21.89,62.03,1006.45
2024-07-19 22:33:24,21.89,62.08,1006.48
2024-07-19 22:33:26,21.88,62.09,1006.49
2024-07-19 22:33:28,21.89,61.96,1006.45
2024-07-19 22:33:30,21.88,61.94,1006.44
2024-07-19 22:33:32,21.89,61.94,1006.49
2024-07-19 22:33:34,21.89,62.17,1006.49
2024-07-19 22:33:37,21.90,62.07,1006.47
2024-07-19 22:33:39,21.89,62.01,1006.47
2024-07-19 22:33:41,21.89,61.91,1006.48
2024-07-19 22:33:43,21.89,61.92,1006.50
2024-07-19 22:33:45,21.88,62.13,1006.46
2024-07-19 22:33:47,21.88,62.06,1006.48
2024-07-19 22:33:49,21.88,61.95,1006.48
2024-07-19 22:33:51,21.88,62.08,1006.46
2024-07-19 22:33:54,21.88,62.07,1006.47
2024-07-19 22:33:56,21.88,62.05,1006.46
2024-07-19 22:33:58,21.87,62.35,1006.47
2024-07-19 22:34:00,21.88,62.30,1006.51
2024-07-19 22:34:02,21.87,62.16,1006.50
2024-07-19 22:34:04,21.88,62.33,1006.51
2024-07-19 22:34:06,21.88,62.12,1006.51
2024-07-19 22:34:09,21.87,62.18,1006.48
2024-07-19 22:34:11,21.88,62.15,1006.49
2024-07-19 22:34:13,21.88,61.99,1006.47
2024-07-19 22:34:15,21.88,62.04,1006.49
2024-07-19 22:34:17,21.89,62.13,1006.50
2024-07-19 22:34:19,21.89,62.15,1006.49
2024-07-19 22:34:21,21.88,62.11,1006.48
2024-07-19 22:34:23,21.88,62.04,1006.50
2024-07-19 22:34:26,21.89,62.06,1006.49
2024-07-19 22:34:28,21.89,62.05,1006.51
2024-07-19 22:34:30,21.89,61.97,1006.48
2024-07-19 22:34:32,21.89,61.95,1006.51
2024-07-19 22:34:34,21.88,62.19,1006.49
2024-07-19 22:34:36,21.89,62.30,1006.50
2024-07-19 22:34:38,21.89,62.07,1006.47
2024-07-19 22:34:40,21.90,62.06,1006.49
2024-07-19 22:34:43,21.90,61.97,1006.44
2024-07-19 22:34:45,21.90,62.08,1006.50
2024-07-19 22:34:47,21.90,61.99,1006.46
2024-07-19 22:34:49,21.90,61.95,1006.51
2024-07-19 22:34:51,21.90,62.03,1006.47
2024-07-19 22:34:53,21.89,62.02,1006.48
2024-07-19 22:34:55,21.88,62.01,1006.49
2024-07-19 22:34:58,21.89,62.12,1006.48
2024-07-19 22:35:00,21.89,62.19,1006.49
2024-07-19 22:35:02,21.89,62.20,1006.50
2024-07-19 22:35:04,21.89,62.28,1006.49
2024-07-19 22:35:06,21.89,62.15,1006.48
2024-07-19 22:35:08,21.89,62.15,1006.51
2024-07-19 22:35:10,21.90,62.12,1006.45
2024-07-19 22:35:12,21.89,62.35,1006.49
2024-07-19 22:35:15,21.90,62.34,1006.47
2024-07-19 22:35:17,21.89,62.10,1006.44
2024-07-19 22:35:19,21.90,62.11,1006.49
2024-07-19 22:35:21,21.89,62.42,1006.48
2024-07-19 22:35:23,21.89,62.17,1006.50
2024-07-19 22:35:25,21.89,62.15,1006.46
2024-07-19 22:35:27,21.89,62.11,1006.48
2024-07-19 22:35:30,21.89,62.39,1006.49
2024-07-19 22:35:32,21.89,62.21,1006.48
2024-07-19 22:35:34,21.89,62.20,1006.48
2024-07-19 22:35:36,21.89,62.19,1006.47
2024-07-19 22:35:38,21.88,62.22,1006.48
2024-07-19 22:35:40,21.89,62.20,1006.50
2024-07-19 22:35:42,21.89,62.26,1006.50
2024-07-19 22:35:44,21.89,62.32,1006.46
2024-07-19 22:35:47,21.89,62.26,1006.46
2024-07-19 22:35:49,21.88,62.29,1006.48
2024-07-19 22:35:51,21.88,62.37,1006.47
2024-07-19 22:35:53,21.88,62.48,1006.47
2024-07-19 22:35:55,21.89,62.44,1006.49
2024-07-19 22:35:57,21.88,62.46,1006.46
2024-07-19 22:35:59,21.88,62.55,1006.48
2024-07-19 22:36:01,21.88,62.43,1006.45
2024-07-19 22:36:04,21.89,62.40,1006.46
2024-07-19 22:36:06,21.88,62.62,1006.47
2024-07-19 22:36:08,21.89,62.74,1006.46
2024-07-19 22:36:10,21.87,62.59,1006.50
2024-07-19 22:36:12,21.88,62.43,1006.48
2024-07-19 22:36:14,21.88,62.44,1006.47
2024-07-19 22:36:16,21.89,62.39,1006.47
2024-07-19 22:36:19,21.88,62.31,1006.49
2024-07-19 22:36:21,21.89,62.40,1006.48
2024-07-19 22:36:23,21.89,62.40,1006.50
2024-07-19 22:36:25,21.89,62.38,1006.47
2024-07-19 22:36:27,21.89,62.40,1006.45
2024-07-19 22:36:29,21.89,62.43,1006.46
2024-07-19 22:36:31,21.89,62.34,1006.48
2024-07-19 22:36:33,21.89,62.37,1006.47
2024-07-19 22:36:36,21.88,62.28,1006.51
2024-07-19 22:36:38,21.89,62.56,1006.46
2024-07-19 22:36:40,21.89,62.34,1006.49
2024-07-19 22:36:42,21.89,62.35,1006.48
2024-07-19 22:36:44,21.88,62.44,1006.49
2024-07-19 22:36:46,21.89,62.41,1006.47
2024-07-19 22:36:48,21.90,62.38,1006.47
2024-07-19 22:36:51,21.89,62.48,1006.48
2024-07-19 22:36:53,21.88,62.41,1006.47
2024-07-19 22:36:55,21.89,62.35,1006.48
2024-07-19 22:36:57,21.89,62.32,1006.48
2024-07-19 22:36:59,21.89,62.52,1006.45
2024-07-19 22:37:01,21.89,62.33,1006.46
2024-07-19 22:37:03,21.89,62.35,1006.46
2024-07-19 22:37:05,21.89,62.29,1006.46
2024-07-19 22:37:08,21.89,62.46,1006.50
2024-07-19 22:37:10,21.88,62.39,1006.45
2024-07-19 22:37:12,21.89,62.51,1006.48
2024-07-19 22:37:14,21.89,62.32,1006.48
2024-07-19 22:37:16,21.89,62.40,1006.48
2024-07-19 22:37:18,21.88,62.41,1006.48
2024-07-19 22:37:20,21.89,62.47,1006.48
2024-07-19 22:37:22,21.88,62.53,1006.48
2024-07-19 22:37:25,21.88,62.44,1006.48
2024-07-19 22:37:27,21.89,62.54,1006.47
2024-07-19 22:37:29,21.89,62.42,1006.45
2024-07-19 22:37:31,21.89,62.37,1006.48
2024-07-19 22:37:33,21.88,62.40,1006.47
2024-07-19 22:37:35,21.88,62.54,1006.48
2024-07-19 22:37:37,21.88,62.32,1006.46
2024-07-19 22:37:40,21.89,62.39,1006.50
2024-07-19 22:37:42,21.88,62.43,1006.46
2024-07-19 22:37:44,21.88,62.35,1006.48
2024-07-19 22:37:46,21.88,62.57,1006.46
2024-07-19 22:37:48,21.88,62.39,1006.45
2024-07-19 22:37:50,21.87,62.57,1006.48
2024-07-19 22:37:52,21.88,62.41,1006.44
2024-07-19 22:37:54,21.88,62.31,1006.45
2024-07-19 22:37:57,21.87,62.39,1006.49
2024-07-19 22:37:59,21.88,62.41,1006.48
2024-07-19 22:38:01,21.88,62.36,1006.45
2024-07-19 22:38:03,21.88,62.39,1006.48
2024-07-19 22:38:05,21.89,62.34,1006.46
2024-07-19 22:38:07,21.89,62.38,1006.46
2024-07-19 22:38:09,21.88,62.45,1006.48
2024-07-19 22:38:12,21.87,62.48,1006.45
2024-07-19 22:38:14,21.88,62.48,1006.46
2024-07-19 22:38:16,21.88,62.35,1006.42
2024-07-19 22:38:18,21.87,62.27,1006.45
2024-07-19 22:38:20,21.87,62.26,1006.46
2024-07-19 22:38:22,21.88,62.28,1006.46
2024-07-19 22:38:24,21.88,62.34,1006.45
2024-07-19 22:38:26,21.87,62.17,1006.48
2024-07-19 22:38:29,21.87,62.37,1006.45
2024-07-19 22:38:31,21.86,62.24,1006.46
2024-07-19 22:38:33,21.87,62.23,1006.45
2024-07-19 22:38:35,21.87,62.22,1006.48
2024-07-19 22:38:37,21.87,62.19,1006.47
2024-07-19 22:38:39,21.88,62.17,1006.48
2024-07-19 22:38:41,21.88,62.15,1006.48
2024-07-19 22:38:43,21.88,62.26,1006.47
2024-07-19 22:38:46,21.88,62.11,1006.44
2024-07-19 22:38:48,21.88,62.27,1006.45
2024-07-19 22:38:50,21.88,62.05,1006.46
2024-07-19 22:38:52,21.88,62.16,1006.42
2024-07-19 22:38:54,21.88,62.16,1006.41
2024-07-19 22:38:56,21.87,62.38,1006.45
2024-07-19 22:38:58,21.88,62.30,1006.48
2024-07-19 22:39:01,21.87,62.27,1006.45
2024-07-19 22:39:03,21.87,62.10,1006.42
2024-07-19 22:39:05,21.87,62.15,1006.46
2024-07-19 22:39:07,21.87,62.24,1006.48
2024-07-19 22:39:09,21.87,62.19,1006.44
2024-07-19 22:39:11,21.88,62.22,1006.43
2024-07-19 22:39:13,21.88,62.21,1006.46
2024-07-19 22:39:15,21.88,62.33,1006.47
2024-07-19 22:39:18,21.89,62.23,1006.46
2024-07-19 22:39:20,21.89,62.39,1006.46
2024-07-19 22:39:22,21.89,62.29,1006.45
2024-07-19 22:39:24,21.89,62.26,1006.46
2024-07-19 22:39:26,21.89,62.24,1006.48
2024-07-19 22:39:28,21.90,62.40,1006.45
2024-07-19 22:39:30,21.90,62.25,1006.47
2024-07-19 22:39:33,21.90,62.21,1006.48
2024-07-19 22:39:35,21.91,62.32,1006.47
2024-07-19 22:39:37,21.90,62.23,1006.47
2024-07-19 22:39:39,21.90,62.30,1006.50
2024-07-19 22:39:41,21.91,62.25,1006.45
2024-07-19 22:39:43,21.91,62.26,1006.46
2024-07-19 22:39:45,21.92,62.30,1006.45
2024-07-19 22:39:47,21.92,62.31,1006.48
2024-07-19 22:39:50,21.92,62.40,1006.45
2024-07-19 22:39:52,21.93,62.33,1006.48
2024-07-19 22:39:54,21.92,62.44,1006.49
2024-07-19 22:39:56,21.92,62.17,1006.47
2024-07-19 22:39:58,21.92,62.24,1006.48
2024-07-19 22:40:00,21.92,62.31,1006.43
2024-07-19 22:40:02,21.93,62.35,1006.46
2024-07-19 22:40:05,21.92,62.23,1006.46
2024-07-19 22:40:07,21.93,62.09,1006.44
2024-07-19 22:40:09,21.92,62.37,1006.47
2024-07-19 22:40:11,21.92,62.45,1006.47
2024-07-19 22:40:13,21.92,62.40,1006.42
2024-07-19 22:40:15,21.92,62.22,1006.45
2024-07-19 22:40:17,21.92,62.45,1006.48
2024-07-19 22:40:19,21.92,62.45,1006.50
2024-07-19 22:40:22,21.92,62.38,1006.47
2024-07-19 22:40:24,21.91,62.42,1006.45
2024-07-19 22:40:26,21.92,62.46,1006.47
2024-07-19 22:40:28,21.91,62.42,1006.43
2024-07-19 22:40:30,21.91,62.45,1006.50
2024-07-19 22:40:32,21.92,62.35,1006.52
2024-07-19 22:40:34,21.91,62.29,1006.46
2024-07-19 22:40:36,21.92,62.14,1006.46
2024-07-19 22:40:39,21.91,62.40,1006.45
2024-07-19 22:40:41,21.90,62.03,1006.45
2024-07-19 22:40:43,21.91,62.39,1006.48
2024-07-19 22:40:45,21.91,62.14,1006.46
2024-07-19 22:40:47,21.90,62.31,1006.48
2024-07-19 22:40:49,21.92,62.33,1006.49
2024-07-19 22:40:51,21.92,62.42,1006.47
2024-07-19 22:40:54,21.92,62.40,1006.52
2024-07-19 22:40:56,21.91,62.28,1006.48
2024-07-19 22:40:58,21.91,62.38,1006.45
2024-07-19 22:41:00,21.92,62.44,1006.49
2024-07-19 22:41:02,21.91,62.41,1006.46
2024-07-19 22:41:04,21.92,62.39,1006.50
2024-07-19 22:41:06,21.93,62.25,1006.47
2024-07-19 22:41:08,21.92,62.38,1006.49
2024-07-19 22:41:11,21.92,62.41,1006.47
2024-07-19 22:41:13,21.92,62.26,1006.46
2024-07-19 22:41:15,21.92,62.46,1006.47
2024-07-19 22:41:17,21.91,62.31,1006.45
2024-07-19 22:41:19,21.92,62.29,1006.47
2024-07-19 22:41:21,21.92,62.18,1006.47
2024-07-19 22:41:23,21.92,62.38,1006.46
2024-07-19 22:41:26,21.92,62.35,1006.48
2024-07-19 22:41:28,21.91,62.36,1006.48
2024-07-19 22:41:30,21.92,62.41,1006.46
2024-07-19 22:41:32,21.91,62.31,1006.47
2024-07-19 22:41:34,21.92,62.44,1006.44
2024-07-19 22:41:36,21.92,62.39,1006.47
2024-07-19 22:41:38,21.92,62.36,1006.46
2024-07-19 22:41:40,21.92,62.40,1006.46
2024-07-19 22:41:43,21.91,62.42,1006.46
2024-07-19 22:41:45,21.91,62.17,1006.48
2024-07-19 22:41:47,21.91,62.42,1006.45
2024-07-19 22:41:49,21.92,62.35,1006.44
2024-07-19 22:41:51,21.91,62.26,1006.43
2024-07-19 22:41:53,21.91,62.27,1006.45
2024-07-19 22:41:55,21.91,62.31,1006.43
2024-07-19 22:41:58,21.91,62.38,1006.46
2024-07-19 22:42:00,21.91,62.33,1006.47
2024-07-19 22:42:02,21.91,62.49,1006.46
2024-07-19 22:42:04,21.91,62.29,1006.49
2024-07-19 22:42:06,21.90,62.39,1006.46
2024-07-19 22:42:08,21.90,62.38,1006.47
2024-07-19 22:42:10,21.90,62.28,1006.48
2024-07-19 22:42:12,21.91,62.33,1006.47
2024-07-19 22:42:15,21.91,62.38,1006.48
2024-07-19 22:42:17,21.91,62.38,1006.48
2024-07-19 22:42:19,21.91,62.40,1006.49
2024-07-19 22:42:21,21.91,62.26,1006.44
2024-07-19 22:42:23,21.91,62.37,1006.44
2024-07-19 22:42:25,21.92,62.38,1006.46
2024-07-19 22:42:27,21.91,62.25,1006.48
2024-07-19 22:42:29,21.91,62.36,1006.51
2024-07-19 22:42:32,21.90,62.31,1006.51
2024-07-19 22:42:34,21.91,62.46,1006.48
2024-07-19 22:42:36,21.91,62.40,1006.45
2024-07-19 22:42:38,21.90,62.38,1006.45
2024-07-19 22:42:40,21.90,62.47,1006.48
2024-07-19 22:42:42,21.90,62.34,1006.48
2024-07-19 22:42:44,21.91,62.58,1006.48
2024-07-19 22:42:47,21.90,62.29,1006.49
2024-07-19 22:42:49,21.90,62.30,1006.47
2024-07-19 22:42:51,21.90,62.45,1006.48
2024-07-19 22:42:53,21.90,62.47,1006.44
2024-07-19 22:42:55,21.90,62.36,1006.47
2024-07-19 22:42:57,21.89,62.20,1006.45
2024-07-19 22:42:59,21.90,62.22,1006.47
2024-07-19 22:43:01,21.90,62.35,1006.46
2024-07-19 22:43:04,21.90,62.43,1006.47
2024-07-19 22:43:06,21.91,62.39,1006.48
2024-07-19 22:43:08,21.90,62.44,1006.48
2024-07-19 22:43:10,21.90,62.39,1006.46
2024-07-19 22:43:12,21.90,62.39,1006.47
2024-07-19 22:43:14,21.90,62.43,1006.49
2024-07-19 22:43:16,21.91,62.44,1006.47
2024-07-19 22:43:19,21.90,62.43,1006.45
2024-07-19 22:43:21,21.90,62.42,1006.48
2024-07-19 22:43:23,21.90,62.36,1006.50
2024-07-19 22:43:25,21.90,62.38,1006.45
2024-07-19 22:43:27,21.90,62.62,1006.47
2024-07-19 22:43:29,21.90,62.39,1006.48
2024-07-19 22:43:31,21.90,62.28,1006.50
2024-07-19 22:43:33,21.90,62.43,1006.47
2024-07-19 22:43:36,21.90,62.53,1006.45
2024-07-19 22:43:38,21.90,62.53,1006.45
2024-07-19 22:43:40,21.90,62.31,1006.49
2024-07-19 22:43:42,21.90,62.24,1006.47
2024-07-19 22:43:44,21.90,62.59,1006.45
2024-07-19 22:43:46,21.89,62.53,1006.45
2024-07-19 22:43:48,21.90,62.36,1006.42
2024-07-19 22:43:50,21.90,62.62,1006.45
2024-07-19 22:43:53,21.90,62.44,1006.48
2024-07-19 22:43:55,21.90,62.27,1006.49
2024-07-19 22:43:57,21.89,62.42,1006.47
2024-07-19 22:43:59,21.90,62.36,1006.47
2024-07-19 22:44:01,21.89,62.43,1006.48
2024-07-19 22:44:03,21.90,62.38,1006.47
2024-07-19 22:44:05,21.90,62.41,1006.45
2024-07-19 22:44:08,21.90,62.37,1006.46
2024-07-19 22:44:10,21.90,62.30,1006.45
2024-07-19 22:44:12,21.90,62.38,1006.46
2024-07-19 22:44:14,21.90,62.46,1006.45
2024-07-19 22:44:16,21.89,62.39,1006.46
2024-07-19 22:44:18,21.89,62.29,1006.48
2024-07-19 22:44:20,21.89,62.42,1006.45
2024-07-19 22:44:22,21.90,62.57,1006.46
2024-07-19 22:44:25,21.89,62.33,1006.50
2024-07-19 22:44:27,21.90,62.29,1006.46
2024-07-19 22:44:29,21.89,62.47,1006.44
2024-07-19 22:44:31,21.89,62.48,1006.46
2024-07-19 22:44:33,21.90,62.37,1006.48
2024-07-19 22:44:35,21.90,62.49,1006.47
2024-07-19 22:44:37,21.89,62.38,1006.45
2024-07-19 22:44:40,21.89,62.37,1006.44
